time,text,location,userid,screenname,retweetcount
2019-04-20 19:49:08,"b""The opposition has been against this web series and the movie for quite a long time.\nWho has stopped you to make a web series on Rahul Gandhi's life?\n\n#ModiOnceMore #PMModi #RahulGandhi https://t.co/5l1SbfftPM""","Ranchi, India",837526244904165377,modifiednikhil,0
2019-04-20 19:08:30,"b""@BJP4India @GVLNRAO Action should have been taken long ago! But Alas! And now he is roaming on Indian streets giving mindless speeches, which he himself doesn't understand!  #BuddhuPappu \n#BritishBuddhu\n#RahulGandhi\n#RahulCitizenshipControversy\n#IndiaWantsModiAgain""","Patna, India",159967301,AnshumanKRajan,2
2019-04-20 15:23:04,"b'#NarendraModi, #RahulGandhi attack each other as #Bihar poll turf heats up further @biharpostpatna https://t.co/DuADP70G7G'","Patna, India",4916229882,biharpostPatna,0
2019-04-20 12:04:20,"b'Somewhere in parallel universe, \nRaul Vinci is smart and a prime  minister. #RahulCitizenshipControversy #RahulCitizenControversy #RahulGandhi'","Varanasi, Uttar Pradesh",1456355827,KasShankar,0
2019-04-19 07:30:54,b'Spokesperson Priyanka Chaturvedi has reportedly quit the Congress after the party reinstated workers who allegedly misbehaved with her. She has removed \n@priyankac19  @RahulGandhi \n\n#socialmela #priyankachaturvedi #rahulgandhi #AICC https://t.co/pdImTMMsTe',"Patna, India",862951156422553601,social_mela,0
2019-04-19 06:11:55,"b""Very sad to see the behavior with @priyankac19 senior spokesperson of @INCIndia !! This party doesn't even respect its own leader !! Dear @RahulGandhi i think your leaders need #NYAY from ur party !!\n\n#priyankachaturvedi #RahulGandhi""","Ranchi, Jharkhand",1096639073135915008,tripathii_ji,0
2019-04-19 03:34:03,b'@NaveenBhutani5 @INCIndia Poora pariwar chor hai... Get lost.. Go back to italy\n\n#RahulGandhi\n@RahulGandhi\n@priyankagandhi',"Dhanbad, India",1116789367178244096,Patriot69331553,0
2019-04-18 08:50:58,b'What a pose.... \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c  \nWha.. Maja aageya \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\n#RahulGandhi \n#Congress \n#Pappu \n# https://t.co/UYuczsvxYf',"Kolkata, India",797283473732014080,Imabhijit_joy,0
2019-04-18 02:58:33,"b'""We have the highest unemployment rate in last 45 years, but Mr. Modi doesn\xe2\x80\x99t have a word to say about it!"", says Congress president #RahulGandhi | Catch the full interview by our correspondent Sandeep Phukan here:\n\nhttps://t.co/i4JYtHj1Va'",Madhepura,2984525018,EMithileshYadav,0
2019-04-17 21:18:37,"b'#RahulGandhi, son of Bofors accused and himself convicted in #NationalHerald fraud case and accused of looting thousands of crores of public money is fighting election against #smritiirani, in #Amethi, apart from #Wayanad.\n\n#Bhopal #SadhviPragya'",भारत ,42232949,BihariSarpanch,0
2019-04-17 15:46:00,"b""I laughed so hard at this that it made my cry! \xf0\x9f\x98\xad\xf0\x9f\x98\x82\nIt's hard to decipher a child's words.\n#rahulgandhi #KiskiSarkar https://t.co/kF7QzLXyoU""","Varanasi, India",720966191016185856,Stg1309,3
2019-04-17 09:53:26,"b""Ppl like @sherryontopp want u to vote #Congress cz they don't want a leader who worked his way up on d ladder all by himself or some1 worth his metal from #Congress itself. They want d person with divine rights #RahulGandhi to sit on the throne belonging to d #Gandhi family.""","West Bengal, India",2904905949,Itssinh,0
2019-04-16 16:25:50,b'Devotees ! your Modi ji do not have dare to debate 15 minutes with our beloved upcoming prime minister #RahulGandhi ! I challenge you after watching this speech you ll lose your faith on Modi ji . #WeSpoonsWithPappu https://t.co/PNlhHNYpDy',India,1354910671,BKSINGH11NOV,0
2019-04-15 13:48:50,b'Kya chowkidaar hi chor hai...???\nWHAT DO YOU THINK..??\n\n#bharat #DontBuyTheSun #egzamingimnazjalny #ForTheThrone #instagramdown #IPL2019 #India #ModiAgainSaysIndia #ModiHiAayega #RahulGandhi @RahulGandhi @narendramodi https://t.co/HPURx8Wd9K',"BIHAR,INDIA",1097917215314046976,lovepedia9931,0
2019-04-15 07:04:07,b'So RaGa once again caught in spreading lies and telling fairy tale to the public.....kindly @INCIndia do some make over job ASAP kyoki #AayegaToModiHi  #Scared2Debate...\xf0\x9f\x98\x85\xf0\x9f\x98\x85 #RahulGandhi #ModiLaoDeshBanao \n\n https://t.co/qM4yrLrISc via @timesofindia',"Varanasi, India",970036488,tweet2anirudha,0
2019-04-14 10:48:44,b'#INCindia must change its new name As #IncNehruGandhiVadra&amp;FamilyPvtLtd. What are you saying #RahulGandhi #PriyankaGandhi',Bihar,1309675728,akmishra1977,0
2019-04-13 19:20:12,b'#nocancellation #endsscdeadlock #giveverdictcglchsl17 #RahulGandhi #NarendraMod no job no vote .we want our pain to be end. Give verdict before summer vacation. No more ndoh',"Patna, India",1052070708916809728,FaizFalahim,4
2019-04-13 05:20:37,b'Not again window dressing. VOTE FOR CONGRESS ! #AjaiRai #RajeshMishra #YouthCongress #RaghvendraChaubey #VikasSingh #RahulGandhi #Congress \xe2\x9c\x8b',"वाराणसी, भारत",916335047484903424,Satyend63274577,0
2019-04-20 03:37:43,"b'First touched the feet for blessing, then fired at 79 years old #Gandhi, #RSS disowned the killer, One #dirty_woman planted a bomb and #killed the innocent, same #disowning_game, later reclaimed #Nathu and now this... https://t.co/crplCZLSOL'","Madhubani, India",50939841,randheer,0
2019-04-17 15:56:33,b'Hy...u..can..follow..me..on...insta..@narendramodi #AUTOFOLLOW #chaukidaar narendra modi #LokSabhaElections2019 #IndiaBoleModiDobara #AbkiBaarPhirModiSarkar #NaMoForNewIndia #Gandhi #TREASURE13 #KalankReview #IndiaBoleModiDobara life is boarong ek bar fir se bjp \xf0\x9f\x92\x90\xe2\x9d\xa4\xef\xb8\x8f#mission2k19 https://t.co/VLaO452ZMN',Allahabad,823781131757744130,NAVNEETSAROJ201,0
2019-04-17 09:53:26,"b""Ppl like @sherryontopp want u to vote #Congress cz they don't want a leader who worked his way up on d ladder all by himself or some1 worth his metal from #Congress itself. They want d person with divine rights #RahulGandhi to sit on the throne belonging to d #Gandhi family.""","West Bengal, India",2904905949,Itssinh,0
2019-04-14 07:26:29,"b'@MrsGandhi  was just randomly scrolling down when I came across-#Chowkidar &amp; #gandhi going hand in hand. Literally, made my day\xf0\x9f\x98\x85'","Varanasi,India",909317671484669952,sadhika_pandey,0
2019-04-13 04:14:06,"b""witness the short journey of world's biggest bronze statue of #MahatmaGandhi #at #gandhimaidan #ulyabihar #gandhi #patna #gandhistatue #bihar #RamNavami #JallianwalaBaghCentenary https://t.co/MzUopSPDa5""","Patna, India",849688907637829637,atulyabihar,0
2019-04-22 09:00:32,"b'@republic #CongAdmitsJhoot \nRaGa admits #jhooth in SC, it is a Counter blast Slap on #Congress. He has been telling lie since months only to defame #PMModi and has proved himself  a real #Pappu. #Congress pays hefty loss in seats in coming polls.'",Patna,802407557637640192,DeepakkBharat,0
2019-04-21 12:23:14,"b'Nation people are very clever so they know #Pappu is enemy of youth, Enemy of honesty, Ambassador of corruption and typical fool, So we have best option #Chowkidar #IndiaBoleNaMoPhirSe https://t.co/LoePxqUBCR'","Patna, India",1084331215505801217,Radhika_Nl,12
2019-04-21 07:39:55,"b'If any one believed he was preaching gospels, that person truly deserves #Pappu as the PM https://t.co/k8J9fc0bfC'","Varanasi, India",3703319059,vraman16,0
2019-04-21 06:35:35,b'@ANI We can also see similarity between @RahulGandhi &amp; @chotabheem \nBheem says laddu khao body banalo. &amp; #Pappu says aallu laao sona(Gold) banaao..\n#AayegaToModiHi #IndiaWantsModiAgain',"Patna, India",2924462617,keshrisauravk7,2
2019-04-20 05:53:31,"b'Ist time public campaigning in favour of sitting Pm name #Chowkidar ,Benifit of modi government do well in all sectors. #Pappu belongs gandhi dynasty who created conspiracy in shastri jee murder. #IndiaWantsModiAgain https://t.co/SeobKyH72Q'","Patna, India",1084331215505801217,Radhika_Nl,16
2019-04-19 14:51:17,"b""@TS_SinghDeo When your leader @RahulGandhi use mobile phone in hindan airport during PM paying homeage to the martyrs of pullwama attack.\nWhy you can't speak a little word. About #pappu .""","Patna, India",2924462617,keshrisauravk7,0
2019-04-19 07:46:53,"b""@TimesNow Amazing... Can't wait to see the same being done to #Pappu as well\n\n@RahulGandhi""","Dhanbad, India",1116789367178244096,Patriot69331553,0
2019-04-19 07:44:33,b'Next is your turn #pappu..\n@RahulGandhi\n@INCIndia https://t.co/jdx5YGdG46',"Dhanbad, India",1116789367178244096,Patriot69331553,0
2019-04-18 20:39:01,b'Modi is God of polticics which create helps to accelerate Nation power and #Pappu tendency divide the nation.  #EveryVoterForModi https://t.co/jjNrsPtNgH',"Patna, India",1084331215505801217,Radhika_Nl,17
2019-04-18 08:50:58,b'What a pose.... \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c  \nWha.. Maja aageya \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\n#RahulGandhi \n#Congress \n#Pappu \n# https://t.co/UYuczsvxYf',"Kolkata, India",797283473732014080,Imabhijit_joy,0
2019-04-18 03:01:23,"b'Nation have two option, Ist Ambassador of corruption, Lie, cheat and fool our typical #Pappu and 2nd Ambassador of development, National security and integrity #Chowkidar #EveryVoteForModi https://t.co/oNXmEBcjTk'","Patna, India",1106657835843289089,Deepti63562218,88
2019-04-17 16:12:15,b'@taran_adarsh Bhai review is like #Pappu is disappointed with #TejaswiJadav\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"West Bengal,India",370087212,dassatarupa1,0
2019-04-17 15:58:09,b'@ChouhanShivraj @RahulGandhi is too funny!!!! I think ASI need to protect this specimen for future entertainment. #Pappu !!!!',hajipur bihar,2226839216,adarshk48830623,0
2019-04-17 15:23:26,"b""@NamastyIndia \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n.\nIt's #pappu talent , no one can beat him \xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x89""","Patna, India",1024119072940650497,87_Wolverine,0
2019-04-17 06:30:29,b'@msisodia Which you prefere first?\nSecond one for #Pappu. https://t.co/zDOIYql1r2',"Allahabad, India",1102199253319835649,Prabhakar_Ald,0
2019-04-17 04:35:36,b'Good morning #Pappu... Aaj kahan stand up comedy show karne wale ho..?\n\n@RahulGandhi\n@INCIndia',"Dhanbad, India",1116789367178244096,Patriot69331553,0
2019-04-17 03:05:44,b'@Loneranger9new Congress party fitting near about 250 seats. And she is giving 380 seats. This is the effect of @RahulGandhi #pappu',"Gaya, India",3699622465,sr63132,0
2019-04-17 01:43:09,"b'@narulaAlka @narendramodi Ma\'am we are Indians.. okay!! Try to say this to any Russian or French when they say ""It izz my plezure"".. Jo bhi ho duniya Sunna toh inhe hi chahti hai pappu ki nahi..\nAur mana ki PM Indian accent me Bolte hai..\nAtleast Speaker Sir aur Madam me confused to nahi hote..\n#Pappu'","Varanasi, India",1080065368188579849,VatsalyaDwivedi,1
2019-04-16 19:22:50,"b""CT Scan of #pappu 's head..\n\n@RahulGandhi\n@priyankagandhi\n@INCIndia\n#Pappu\n#GandhiKhandanChorHai https://t.co/tSZoIcJ7lT""","Dhanbad, India",1116789367178244096,Patriot69331553,0
2019-04-16 18:18:15,b'Really a good comedy ... #PappuKaChelaPappu #Pappu https://t.co/cd0RSm7smM',"Ranchi, India",138267550,leo_naveen,0
2019-04-16 17:50:56,b'@PiyushGoyal Ultimate Comedy king..... #Pappu \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 he needs to rehersal 10 times before holding the mike....',"Varanasi, India",970036488,tweet2anirudha,0
2019-04-16 17:02:41,"b""So #Pappu you are doing it too??? But sorry to say it's too late...\n#AbkiBaarPhirModiSarkar https://t.co/3IzTbThrzW""",Ranchi,872110111191425024,KumariSneha13,0
2019-04-16 16:36:52,"b""@Sumairakhan_ \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d Just imagine, the toughest job in the world is that of these guards behind #Pappu and #Pappi . They can't even laugh on their jokes! \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\n #PappuKaChelaPappu""","Patna, India",159967301,AnshumanKRajan,0
2019-04-16 14:07:49,b'#pappu and #pappi... Biggest stand up comedians of India.\n\n@RahulGandhi\n@priyankagandhi\n@INCIndia',"Dhanbad, India",1116789367178244096,Patriot69331553,0
2019-04-16 08:27:19,"b'Nation people have duty to select a perfect pm which do best for poor, Common man and middle class and I am sure nation not select #Pappu #BharatModiKeSaath https://t.co/jH3ZZxVz1c'","Patna, India",1084331215505801217,Radhika_Nl,33
2019-04-14 13:18:26,b'@VickyAarya007 @narendramodi @RahulGandhi @INCIndia @INCIndiaLive @priyankagandhi @rssurjewala @digvijaya_28 @sherryontopp @ArvindKejriwal I would like to #orderonline The book which will be written by \n#SoniaGandhiRaeBareli \n\n#biopick2019 of #Pappu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\nThat would be quite #interesting\n\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c',"Patna, India",1024119072940650497,87_Wolverine,0
2019-04-14 12:40:26,"b'New generation, New India, Other side old fool #Pappu ,Ambassador of corruption gandhi family, so best option only one humara #Chowkidar #HarVoteModiKo https://t.co/9e3EOORKcv'","Patna, India",1084331215505801217,Radhika_Nl,16
2019-04-14 11:50:08,"b'@92mhq6QNslesNLP #RahulGandhiChorHai \n.\nIt might be #Pappu , \n \n#\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb2_\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x80 :- \xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\xad\xe0\xa5\x80 #\xe0\xa4\xaa\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa5\x82 \n\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x82\xf0\x9f\x98\x87\xf0\x9f\x98\x82'","Patna, India",1024119072940650497,87_Wolverine,1
2019-04-13 21:57:34,b'@divyaspandana @RGWayanadOffice He will remain #PAPPU  till his life..!!POGO MAN of indian Democracy..!!',"Varanasi, India",201849600,dwivedi_in,0
2019-04-12 20:40:38,b'ModiJi Who leading our country to reach the 1st position.Cast You Vote after thinking.#NoVoteForNota\n#NoVoteForCongress #NoVoteForAntiHinduTMC\n#ModiHaiDeshKiShaan #ModiHiAayega \n#RamNavami #LokSabhaElections2019 #SmritiVsRahul #Pappu #ModiHaiToMumkinHai #ModiKiSenaRow @ABVPVoice https://t.co/GXlYQqwPsY',"Kolkata, India",906100989610016769,Subhadeep4India,0
2019-04-12 17:08:45,b'@VickyAarya007 @narendramodi @RahulGandhi @INCIndia @INCIndiaLive @priyankagandhi @rssurjewala #Pagalpanti chair will be #perfection for this #Pagalpanti #Pappu \n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Patna, India",1024119072940650497,87_Wolverine,0
2019-04-12 14:33:50,"b""@kunalkamra88 Who the hell are you? Let the people of India decides .. It is there democratic right..! Do you know this...? Don't be a #PAPPU https://t.co/sLYLFla9wH""","Varanasi, India",201849600,dwivedi_in,2
2019-04-21 01:21:45,"b'Dear People Of India, \n\nWhen you go to vote just remember that @RahulGandhi #SoniaGandhi are out on #bail who sat over #greatest_scams in India sent to jail innocent #Hindus and terror of Pak terrorists they freed. #SadhviPragyaThakur \nThey #destroyed nation will wreck our future'","Jharkhand, India",2179441867,omp779211,0
2019-04-19 18:35:55,b'Accused in #NationalHeraldcase is mother and son Duo @RahulGandhi n #Soniagandhi . Do mention this @IndianExpress along with #1984Sikhgenocide accused #Kamalnath is Madhyapradesh Chief minister @TajinderBagga @BJYM @BJYMinJH',"Jharkhand, India",446971709,mritunjoy_singh,0
2019-04-19 10:47:23,"b'The rate and pace at which women are deserting the @INCIndia, very soon #SoniaGandhi and @priyankagandhi will be the only women left in the party. #PriyankaQuitsCong #priyankaquitscongress #AntiWomenCongress'",Patna,636906061,deveshkumarbjp,5
2019-04-16 06:49:05,"b'Ban #Azamkhan, its welcome; but say something about Uttarakhand BJP leader also who used even filthier language for #Soniagandhi'",,975335878166953984,csjhaazad,0
2019-04-16 06:32:35,"b'Azam Khan used very ugly words for #Jayaprada . Though @priyankagandhi #SoniaGandhi @Mayawati @MamataOfficial they are women &amp; think great leaders of themselves but still silent on the abusive language, that shows their character. @ANI @abpnewstv @aajtak'",Bokaro,1030607106,Bokaro_boy,0
2019-04-16 00:06:28,b'Gentle reminder to #SoniaGandhi \n@RahulGandhi @priyankagandhi \n@INCIndia @AamAadmiParty https://t.co/K55Qw8YZCj',"Varanasi, India",831165048320036864,anupamsuneet,6
2019-04-21 01:21:45,"b'Dear People Of India, \n\nWhen you go to vote just remember that @RahulGandhi #SoniaGandhi are out on #bail who sat over #greatest_scams in India sent to jail innocent #Hindus and terror of Pak terrorists they freed. #SadhviPragyaThakur \nThey #destroyed nation will wreck our future'","Jharkhand, India",2179441867,omp779211,0
2019-04-19 18:35:55,b'Accused in #NationalHeraldcase is mother and son Duo @RahulGandhi n #Soniagandhi . Do mention this @IndianExpress along with #1984Sikhgenocide accused #Kamalnath is Madhyapradesh Chief minister @TajinderBagga @BJYM @BJYMinJH',"Jharkhand, India",446971709,mritunjoy_singh,0
2019-04-19 10:47:23,"b'The rate and pace at which women are deserting the @INCIndia, very soon #SoniaGandhi and @priyankagandhi will be the only women left in the party. #PriyankaQuitsCong #priyankaquitscongress #AntiWomenCongress'",Patna,636906061,deveshkumarbjp,5
2019-04-16 06:49:05,"b'Ban #Azamkhan, its welcome; but say something about Uttarakhand BJP leader also who used even filthier language for #Soniagandhi'",,975335878166953984,csjhaazad,0
2019-04-16 06:32:35,"b'Azam Khan used very ugly words for #Jayaprada . Though @priyankagandhi #SoniaGandhi @Mayawati @MamataOfficial they are women &amp; think great leaders of themselves but still silent on the abusive language, that shows their character. @ANI @abpnewstv @aajtak'",Bokaro,1030607106,Bokaro_boy,0
2019-04-16 00:06:28,b'Gentle reminder to #SoniaGandhi \n@RahulGandhi @priyankagandhi \n@INCIndia @AamAadmiParty https://t.co/K55Qw8YZCj',"Varanasi, India",831165048320036864,anupamsuneet,6
2019-04-21 11:48:01,"b""#DefeatDynasty Person related to SP talking in arrogance which itself proves that ground workers are behaving like slaves reason best known to them besides Congress, RJD, TDP, PDP, TMC, NC, NCP all are of same Nature. They can't argue in good manner, quorum be maintained at least""","Ranchi, Jharkhand",1047230256,pranaymohan1,0
2019-04-21 05:44:08,b'#BiharMangeModiDobara Only hope for india- Modi. Vote for BJP. Remember that development work that is taking place in Bihar id because of Vajpayee Government changed criteria for fund allotment to State. Congress ensured that Bihar remains a beggar state. Vote out Congress/RJD.',"Patna, India",959638612550791168,riteshranjanbjp,1
2019-04-21 02:55:53,"b'@LeenaMistrynjcp @narendramodi Politics is nothing but a family business for parties like congress, RJD, SP, NCP, JDS, DMK etc and morons like @LeenaMistrynjcp are helping them to flourish.'","Ranchi, India",2383900027,Me_d_Invincible,0
2019-04-13 13:13:56,"b'@msisodia Ghatia Party AAP ! Ghatia Leaders ! \n\nCame to Power on issue of Corruption ! Now, knocking at doors of most Corrupt parties like Congress, RJD, Chautala,s Party, TMC, SP, BSP !\n\nConsider People of India fools ?'","West Bengal, India",896846644993343488,LDAgarwal1,6
2019-04-13 10:50:09,"b""@Dilchasp_Batein @RahulGandhi @yadavtejashwi @kanhaiyakumar Congress &amp; RJD.. it's citizens request to support Mr Kanhaiya Kumar by withdrawing your own.. India needs him... You need him..""",India,218210011,chocobar76,0
2019-04-21 11:48:01,"b""#DefeatDynasty Person related to SP talking in arrogance which itself proves that ground workers are behaving like slaves reason best known to them besides Congress, RJD, TDP, PDP, TMC, NC, NCP all are of same Nature. They can't argue in good manner, quorum be maintained at least""","Ranchi, Jharkhand",1047230256,pranaymohan1,0
2019-04-21 05:44:08,b'#BiharMangeModiDobara Only hope for india- Modi. Vote for BJP. Remember that development work that is taking place in Bihar id because of Vajpayee Government changed criteria for fund allotment to State. Congress ensured that Bihar remains a beggar state. Vote out Congress/RJD.',"Patna, India",959638612550791168,riteshranjanbjp,1
2019-04-21 02:55:53,"b'@LeenaMistrynjcp @narendramodi Politics is nothing but a family business for parties like congress, RJD, SP, NCP, JDS, DMK etc and morons like @LeenaMistrynjcp are helping them to flourish.'","Ranchi, India",2383900027,Me_d_Invincible,0
2019-04-13 13:13:56,"b'@msisodia Ghatia Party AAP ! Ghatia Leaders ! \n\nCame to Power on issue of Corruption ! Now, knocking at doors of most Corrupt parties like Congress, RJD, Chautala,s Party, TMC, SP, BSP !\n\nConsider People of India fools ?'","West Bengal, India",896846644993343488,LDAgarwal1,6
2019-04-13 10:50:09,"b""@Dilchasp_Batein @RahulGandhi @yadavtejashwi @kanhaiyakumar Congress &amp; RJD.. it's citizens request to support Mr Kanhaiya Kumar by withdrawing your own.. India needs him... You need him..""",India,218210011,chocobar76,0
