time,text,location,userid,screenname,retweetcount
2019-04-27 10:44:13,"b""Rahul's Congress has made an alliance with Babu Singh Kushwaha in UP https://t.co/AxESJsobYK""",Pune,141489394,NilayBrahme,0
2019-04-27 10:37:47,b'@waglenikhil Bjp 160-180\nCongress 200+',"Maharashtra, India",2678822552,Dipakhanwate,0
2019-04-27 10:30:33,b'@sardesairajdeep All depends how the survey sampling gets done . The ground truth is  Congress student wing has failed in student union election against ABVP in DU .',"Maharashtra, India",1007467536340877312,HNaxals,0
2019-04-27 10:21:58,b'@abpnewstv Congress has a chance for in Goa ...\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',"Aurangabad, India",2378563458,AwanishRatan,0
2019-04-27 10:18:27,"b""@Shivajiism @puriyash41 @ANI Yes,  it's downfall began under the UPA regime but it could be revived.y was nothing down to revive it. BJP came in because Congress did not perform as per the expectations but was BJP able to deliver? They have been the biggest letdown.""","Pune, India",979041026189885440,PreityGrover,0
2019-04-27 10:17:43,"b""@SalmanNizami_ Congress won 2 wars?m\nWeren't the wars won by the forces?\nHypocrisy isn't it especially when you cry Modi is taking credit of Surgical Strike and Air strike or politicizing forced.\n#JustAsking""","Maharashtra, India",917075148066447360,nonemnura,0
2019-04-27 10:13:39,b'@SalmanNizami_ Were u on drugs in 2014? Militancy was nil ? lol. This is being a blind bhakt of congress',"Maharashtra, India",3099304178,26290Arjun,0
2019-04-27 10:12:56,b'@SalmanNizami_ Is lying a quality required for becoming a congress party member?',"Pune, India",750787077017575424,debasis52,0
2019-04-27 10:11:05,"b'@shyamsek @KKTWEET7 Rain Industries, Jagan Reddy will support Congress.,......'","Gangapur, India",961942537,somanij,0
2019-04-27 10:09:23,b'@waglenikhil @RahulGandhi @AshokChavanINC @kharge Why you are worried about Congress?\nLet them figure out.. do your job (if you have any)',"Pune, India",1109646354777690113,Nikhil61103321,0
2019-04-27 10:06:47,b'Donald Trump Shows a New Level of Contempt for Congress https://t.co/06ZWwtKLVn',"Maharashtra, India",999938775781462016,indialivenew1,0
2019-04-27 10:06:29,"b'Follow Shatrughna\nJoin Congress\nYou shall be MP candidate!\n\nVinod Khanna&amp;#8217;s wife upset as BJP fields Sunny Deol from Gurdaspur, says she feels betrayed https://t.co/hFDuuHEUiH via @IndianExpress'","Pune, India",1120897510007033856,VinayakDegweka1,0
2019-04-27 10:02:31,"b""Congress is committed to an equitable India where the poor lives with dignity &amp; women have equal rights.\nWhere there's employment for youth &amp; free education for children.\nWhere farmers are cared for.\nNo one will be left behind!\n\nWe've done it before,we'll do it again.\n#AbHogaNYAY https://t.co/vwdfCvxyd6""",Maharashtra,1372184863,INCMaharashtra,39
2019-04-27 10:02:29,"b'@IndianExpress Read and listen to what Mr Chacko , Congress spokesperson said today. Then , dare open your mouth.'",Delhi/Pune,1035372884,140812_,0
2019-04-27 09:57:13,b'@maanuraajan1 @shahid_siddiqui @ArvindKejriwal @SanjayAzadSln @AapKaGopalRai @msisodia @AtishiAAP @AAPDelhi 7 MPs in parliament from Delhi will at least pursue this agenda. BJP and Congress will anyways not do anything on this.',Pune,172782439,honedali,0
2019-04-27 09:56:19,"b""@sarkaraniruddha @sandipsabharwal @milinddeora @INCMumbai @RahulGandhi @narendramodi @INCIndia Not only Milind, but Jyotiraditya Scindia, Sachin Pilot, Jiten Singh, Sunil Jakhar, Tarun Gogoi &amp; Ajay Singh.All of them should get together &amp; snatch the reins of INC from the dynasty to rebuild congress.All are 2nd generation dynasts but are capable. Under RaGa they're rotting.""",Pune,129150085,lkpahwa,0
2019-04-27 09:55:16,"b'@sardanarohit Dono ka uchharan kitna similar hai na , Slip of toung ke reason ke liye? Now Congress will sleep on this slip of toung.'",pune,128133317,paramvaibhav,0
2019-04-27 09:55:15,"b'@ani_digital @ANI @RahulGandhi had some chance of winning some seat in #Election2019  but this loud mouth @ShatruganSinha painted @INCIndia faces black\xc2\xa0by naming #MuhammadAliJinnah\xc2\xa0 #LutyensMedia plz check, wheather he is playing spoilsport for #Congress &amp;  @samajwadiparty https://t.co/DGUIzpKMMU'",Mumbai Pune Indore Ahmedabad,101703096,FoodVoila,0
2019-04-27 09:54:25,b'@nimitarora1991 @RahulGandhi @narendramodi @amitmalviya Venom? Venom has been coming against not Modi but PM of India by  Rahul Currently I have a liking because nobody is making any efforts to change anything in Congress. New one today Jinnha is family.Equally my country &amp; have opinion Your opinion accepted without apology. Tks.',"Pune, India",797763734089277440,SidharthaBajpai,0
2019-04-27 09:42:08,b'@VinayKu71099307 @VChowkidaar Yes I know\nIn fact we all know\nBoot licking is the essence of Congress party\xf0\x9f\xa4\xa3',"Pune, India",996648228266246144,DikshaS80578252,3
2019-04-27 09:40:59,"b'@VChowkidaar @VinayKu71099307 Congress Joker party\nAb Hoga "" Mazak""\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'","Pune, India",996648228266246144,DikshaS80578252,1
2019-04-27 09:38:34,"b'@ss_suryawanshi @RahulGandhi but congress supporter were busy with speech of other party leaders ,, not sure how irrelevant @RahulGandhi has become for the congress member in Maha. Moreover absence of Pawar saab also indicate Takhbandhan reality :-)'","Pune, Maharashtra",206991565,___ravishankar,0
2019-04-27 09:37:31,"b'As far as possible, the money will be transferred to the account of a woman of the family who has a bank account or who will be urged to open a bank account. The Congress goal is that \xe2\x80\x98No Indian Family Shall Be Left Behind.\xe2\x80\x99'",Maharashtra,1372184863,INCMaharashtra,45
2019-04-27 09:37:30,"b'To eliminate abject poverty by 2030, Congress will introduce Nyuntam Aay Yojana (#NYAY) to provide Rs. 72,000 a year to the poorest 20 per cent families in India. https://t.co/x74K7wMUsg'",Maharashtra,1372184863,INCMaharashtra,52
2019-04-27 09:33:05,"b'Raj Babbar\xe2\x80\x99s cheap sexual innuendo, says that Mamta Banerjee has figured out the size of Modi\xe2\x80\x99s kurta https://t.co/dKSYEHEaRw'",Pune,141489394,NilayBrahme,0
2019-04-27 09:28:53,b'@IndiaToday @smitaprakash @RajBabbarMP Just like his CONgress college can see chaddi colour. All these opposition people have some fantastic abilities!',"Pune, India",1080889053300453377,kaushik13318166,0
2019-04-27 09:28:39,"b'This is what majority Indians feel.\nCongress had out India on sale. His fears may not be true , read Mitrokhin files or even WikiLeaks you will understand how corrupt have previous Cong regimes been \n\n#AbkiBaarKiskiSarkar #BharatKaGarvModi #BJP https://t.co/jfDG7mcCqo'","Maharashtra, India",887119173804974081,0mNam0,2
2019-04-27 09:25:58,"b'Congress Insults Middle Class, Wants to Burden Taxpayers, Says PM Modi At Mumbai Rally with Shiv Sena\nhttps://t.co/538DRH7MrG\n\nvia NaMo App https://t.co/AjxhUYvrlj'","Pune, India",148402484,sbodkhe,0
2019-04-27 09:25:48,b'@ZeeNewsHindi I am really confused whether congress is contesting election in India or Pakistan',"Maharashtra, India",907967223041536001,Ajju00330771,0
2019-04-27 09:24:33,"b'@aajtak Sir, Congress m akar BJP ko faida pahuchane wale statements ku de rahe ho?'","Pune,Maharashtra",3540746593,SovitAap,0
2019-04-27 09:17:38,b'#Congress may just manage to get majority. Bringing PGV was a masterstroke!',Pune,2279474502,soorazkhan,0
2019-04-27 09:15:18,"b'Congress-ruled states have higher incidents of communal violence, says government data\nhttps://t.co/AYDwxfB3cH'",India Maharashtra Pune,1404222116,BhiseRamesh,0
2019-04-27 09:14:16,"b""@INCIndia Amit Shah is too cunning to tackle. He sidelined Sidhu and Shatrugan Sinha from BJP so gracefully, that Congress can\xe2\x80\x99t even imagine the damage these two are doing for Congress. It's all scripted by Amit Shah. These idiot chamchas won't understand it very soon.""","Pune, India",2499620347,PranavJungade,0
2019-04-27 09:13:45,b'@FeignShourie @RajThackeray Than is that are not terrorising opposition ??\n\nCongress talks about intolerance the party ran campaign against @narendramodi saying he is vindictive to opposition views\n\nBut the Congress party is quick to embrace violence if that helps them\n\n@Dev_Fadnavis @ShivSena',"Maharashtra, India",887119173804974081,0mNam0,1
2019-04-27 09:10:17,b'@VinayKu71099307 @VChowkidaar Indeed it is\nCongress party gives us many opportunities to laugh all the time',"Pune, India",996648228266246144,DikshaS80578252,2
2019-04-27 09:10:10,"b""Gandi soch\nSada Dimag\nHaramkhor pedegree!\n\nMamata Ji Knows The Size Of PM's Kurtas: Congress Leader Raj Babbar - NDTV https://t.co/QLaQbUZC0D""","Pune, India",1120897510007033856,VinayakDegweka1,0
2019-04-27 09:08:23,"b""@ndtv @RajBabbarMP @RahulGandhi With cheapsters like you, @BJP4India doesn't need anyone else to decimate Congress from the political scene of India.""","Pune, India",38138765,rameshgaur,0
2019-04-27 09:05:01,b'Congress has no shame and always goes below the belt shame https://t.co/tClVNjK07h',PUNE,80915310,raviricky,0
2019-04-27 09:04:06,"b'@Ra_THORe Sir,it\xe2\x80\x99s really sad...karta koi and bharta koi aur hai. People of Rajasthan who voted for congress deserve it. But what about those who didn\xe2\x80\x99t? We have a saying.. going out in dead of night trusting a ghost! Voting congress is like that. Hope they voted wisely this time!'","Pune, India",987022368236224513,NNimnalkar,0
2019-04-27 08:57:11,b'@ANI I believe BJP has planted Shotgun in the Congress...Final nail in the coffin  \xf0\x9f\xa4\xa3 \xf0\x9f\xa4\xa3 \xf0\x9f\xa4\xa3',"Maharashtra, India",778580140280451072,Vijayakudtarkar,0
2019-04-27 08:54:13,b'CONGRESS  jinnah  ki party as par shatru sinah.',"Pune, India",1058563732500955136,Sanjayplaha1,0
2019-04-27 08:53:24,"b'@gallerygrandeur Wake up,  brother and smell the coffee. Congress must be happy if they exceed 44 seats.'","Pune, Maharashtra, India",2524201729,sriramvangal,0
2019-04-27 08:53:08,b'@ANI @ShatruganSinha see what congress ppl think abt you',"Pune, India",69536987,yogeshWIndian,1
2019-04-27 08:50:35,b'@ShekharGupta Congress is surviving despite of pet journalists like you !!!',"Pune, India",869135438057000960,NitinPatil75,0
2019-04-27 08:47:39,"b""@ANI You tell truth don't make u turn..What congress did with  Azad that also tell then""","Pune, India",69536987,yogeshWIndian,0
2019-04-27 08:45:41,"b""@pbhushan1 You not answer if not modi ,whom? Give some detail year 2000 to 2009 .... CAG have oppositiin leader , How NIA use by congress, Lokapal is applied don't fake it ask kejru where is lokapal in delhi, other word u put in english it does not mean it not happen previously.""","Pune, India",69536987,yogeshWIndian,0
2019-04-27 08:42:11,"b'@Asif_observer @Zain51923252 @khanSeebaa @Drshabir @husainhaqqani @Sanjay_Dixit @YusufDFI @NasibAtta @ImaanZHazir @Razarumi @BushraGohar @javeednusrat @KlasraRauf @AmirMateen2 @HamidMirPAK @Xadeejournalist @ZarrarKhuhro @cyalm @gulmeenay @republic @sudhirchaudhary @ShefVaidya @AsYouNotWish @realDonaldTrump @OfficialDGISPR @AdityaRajKaul @ashrafghani @KhawajaMAsif @MiftahIsmail @sushantsareen @shafiburfat @kdastgirkhan @OryaMaqboolJan @fispahani @betterpakistan @LodhiMaleeha @ForeignOfficePk @PTIofficial @ImranKhanPTI @UdarOfficial @nailainayat @GulBukhari @majorgauravarya @manzoorpashteen @SMQureshiPTI @GernailSaheb @Asad_Umar @AkbaruddinIndia @RehamKhan1 @UN Polio drive suspended across #Pakistan after spike in attacks and Fauj lumber 1 refused to provide protection to Polio workers\n\nThanks Jinnah, Mahatma,  Nehru, Congress and Specifically Ahmadiyya for taking such Scumbags out of My Geography. \n\n#IMF #fatf \n https://t.co/iYTTVYT1Pm'",Pune,945027024548020224,marshal_sam,0
2019-04-27 08:38:24,"b'Shatrughan Sinha @ShatruganSinha newly inducted Congress @INCIndia advocating Jinna. \n\nThis is real face of Congress... Now he is giving clarification that ""Zubaan fisal gai"" ...\nBaah re Bihari Babu...\n\n@BJP4India #Elections2019 https://t.co/lhv0GZ14Jm'","Pune, India",2769511322,SkumarsSunil,0
2019-04-27 08:37:51,"b""@Utterly_Indian @rishibagree Which figure are you talking about? Where is war? And how the fuck it is related to Congress? Can't we expect our PM to hold a press conference and answer a few questions?""",Pune,556178481,AnoopJaiswal7,0
2019-04-27 08:36:31,"b'@kunalpurohit @kmalmarugan Congress was the dominant party here in late 80s, followed closely by CPIM and JMM in overall influence. \nBut post Mandal Commission, INC with mostly upper caste leaders lost out big time.'",Pune,116537024,sd_acumen,0
2019-04-27 08:36:04,b'@RahulGandhi\nLooks like there are no other leaders in Congress.  This brothers sister pair are doing time pass thinking this will influence the voters?@narendramodi\n@amitmalviya\n\nhttps://t.co/sjGpANtW2a',"Pune, India",797763734089277440,SidharthaBajpai,0
2019-04-27 08:34:08,b'@ANI slip of tongue...or hidden reality of congress \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80',"Pune, India",1073760460111962112,iamdecipherable,0
2019-04-27 08:31:51,"b""@kmalmarugan @kunalpurohit Post Mandal Commission, Congress never recovered in these areas. \nNow, with the help of regional and local allies, they have started gaining some foot hold. \nBut essentially, it's still local leaders vs BJP.""",Pune,116537024,sd_acumen,0
2019-04-27 08:29:28,"b""@sakshijoshii So whenever a daughter asks for anything she should be given it. Plain stupid. Priyanka said she was prepared to contest provided the party and Congress President wished it. They didn't. End of story. \nSome people just want to make everything about male hegemony.""","Maharashtra, India",981740364343078912,b_nnay,0
2019-04-27 08:25:22,b'@Pawankhera I\xe2\x80\x99m a big fan of yours on panel debates. Congress needs more spokespeople like you. RIP to your dad.',"Shivaji Nagar, Pune",74093861,Bmoghe,0
2019-04-27 08:25:18,b'@republic Praise chutiyes courage of CONGRESS  president  after losing  elections. He is still there',"Pune, India",1058563732500955136,Sanjayplaha1,0
2019-04-27 08:21:35,b'@aruaugust @dhume @ShekharGupta Congress staring defeat as media completely lost it. Their veils got tored.',"Pune, India",722257813066682368,dnyanbel,0
2019-04-27 08:18:42,b'@narendramodi love to see the interview with India today aaj tak this was the coolest one sir love you I always use to think who will come and inform media that they should ask the questions to the congress for what they laid the foundation for india development in all fields',"Pune, India",1099365906386366464,Pratik56246403,0
2019-04-27 08:18:28,b'This the truth.  He is right.  All Congress party people are family members.  They divided the country so that they could get each a piece.  It stayed in the family. https://t.co/eM2vq7RzrV',"Pune, India",797763734089277440,SidharthaBajpai,0
2019-04-27 08:11:27,"b'@Vishall_Tyagi @akashbanerjee Bhai ... 45 degree Me Kitne log election campaigns ko follow karte hai ? Jo karte hai wo bhi paise deke Laaye jaate hai. Where is RAGA on TV/Digital ? NAMO is everywhere. Half of election over, what\xe2\x80\x99s congress\xe2\x80\x99s strategy/ message ?'","Pune, India",1102608936438587392,Rationa46161917,0
2019-04-27 08:08:52,b'The Congress party set for a landslide victory in 2019 Lol Sabha elections. \nhttps://t.co/5mGkeoGrLU',"Maharashtra, India",2576630347,kurup62,19
2019-04-27 08:07:22,"b""Even animals in India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 don't like Congress party.... https://t.co/MIGlH8aI6F""","Maharashtra, India",965118085136027648,MatkarSudhakar,0
2019-04-27 08:05:33,b'@LetsRevealTruth @SamudriDakoo Arey Congress is fool. Its 14kg in 900 Rs. They say 1kg.',Pune,249519906,Anbhidnya,0
2019-04-27 08:02:54,b'@dhruv_rathee Congress ne 60-70 kya aaloo se Gold nikal rahe they.',Pune,3320023446,maanuraajan1,0
2019-04-27 08:02:32,b'@INCIndia I m proud of Pt. Nehru but this post is so cheap and not expected from Congress. Congress is cultured party and must maintain dignity.',Pune - Maharashtra - India,114138618,vijayrawoot,0
2019-04-27 08:00:34,b'@rishidarda @PMOIndia @narendramodi @MiLOKMAT 1. When will Cast based Reservation End in india?\n2. Why your party Hire Corrupt Congress Leader and given Ticket from Maharashtra/ made Aliance with corrupt party in india? \n3. When will Education and Healthcare will be Cheap or free in india? \n#AskThePM #Election2019',"Pune, India",592792813,jadhav150,0
2019-04-27 07:59:52,b'@shahid_siddiqui @honedali @ArvindKejriwal @SanjayAzadSln @AapKaGopalRai @msisodia @AtishiAAP @AAPDelhi AAP is incapable of winning on its own so it has gone begging to congress and congress gave them a smell of basi biryani.BJP is going to win all 7 seats.',Pune,3320023446,maanuraajan1,0
2019-04-27 07:57:32,b'@dr_simanchalla @rahulkanwal @narendramodi @aajtak @IndiaToday Can rajdeep n other who u said leave a congress ideology behind while interview.',"Pune, India",906426206777622528,Shrikant_1004,0
2019-04-27 07:57:25,b'@waglenikhil Can the dynasty give way to other people in Congress.. PV Narsimha Rao did very well I thought',Pune,14506957,yogi108,0
2019-04-27 07:56:02,b'255-285 BJP \n\n60-85 CONGRESS.\n\nMark this tweet . #BJP #LokSabhaElections2019 #Congress #GeneralElections2019 #ELECTIONBREAKING',"Pune, India",103930626,Abhijeet_Vyas,0
2019-04-27 07:55:21,"b'Congress promises a comprehensive review of the Sexual Harassment of Women at Workplaces Act, 2013 and will extend the Act to all workplaces. We will additionally institute measures to address all forms of harassment of women.'",Maharashtra,1372184863,INCMaharashtra,44
2019-04-27 07:55:20,b'Congress promises to pass the Constitution (Amendment) Bill to provide for reservation of 33 per cent of seats in the Lok Sabha and State Legislative Assemblies in the first session of the 17th Lok Sabha and in the Rajya Sabha. https://t.co/DQo1rJAXkk',Maharashtra,1372184863,INCMaharashtra,59
2019-04-27 07:54:52,"b'Congress Insults Middle Class, Wants to Burden Taxpayers, Says PM Modi At Mumbai Rally with Shiv Sena\nhttps://t.co/VEmJJ8i9JB via NaMo App https://t.co/JSjYg9I1IQ'","Maharashtra, India",1642571078,upadhyay922012,0
2019-04-27 07:52:25,"b'@PriyaDutt_INC @OfficialUrmila @priyankagandhi @INCIndia @BJP4India why not this Congress candidates  contesting their Election with original names like Roncon , Mir, wadra ?why not Dutt,Matondkar,Gandhi just for political benefits nothing else .. fooling people showing Hinduism'","कल्याण डोंबीवली, भारत",2463570871,SamaySantosh,0
2019-04-27 07:48:56,"b""@waglenikhil We won't let him do that... Or else Congress will destroy India"""," Pune,Maharashtra India",137278822,ImSourabhVD,0
2019-04-27 07:48:04,b'Basically Congress just realised that they had unnecessary taken the liabilities from BJP! https://t.co/6yy8jLMoUP',"Pune, Jalgaon",1057978826,PrasadKarwa,6
2019-04-27 07:47:06,"b'VARANASI :  2019 ELECTIONS   , \nVOTERS SEE AT CONGRESS, TOO MANY COOKS SPOIL THE  ELECTIONS, VARANASI, AMETHI , \nWAYANAD , DELHI  SEVEN  SEATS, \nTHANKS THAT  PARTY NOT ADDING  BALAKOT,  NO MATURITY, \nNO VISION, NO SERIOUSNESS, \nVOTERS  ELECT  MODIJI  AS ABLE WORLD  LEADER  !'","Maharashtra, India",1061299420963201024,NANDKUMARHONRA2,0
2019-04-27 07:41:58,"b'@satyajeettambe @RahulGandhi @priyankagandhi After all a family get together, Congress family party'","Pune, India",579725781,rahuldeshmukh05,0
2019-04-27 07:41:44,"b'@vinitgoenka @INCIndia @RajBabbarMP @MamataOfficial @priyankac19 This sort of comments are only expected by Congress, @narendramodi had shared the personal affection @MamataOfficial Di has with him, despite being politically different.'",Maharashtra,44306538,megurdeep,2
2019-04-27 07:36:21,b'Bakarrchod dhruv_rathee According to you INC did nothing. Great! Yeh jo aap social media uss karke yeh keh rahe hai ki sab Modiji ne kiya hai wo platform India mein Congress hi lekar aayi...\n\n#JaayegaTohModiHi',"Pune, India",738284328,kimm_jong_un,0
2019-04-27 07:33:00,b'Congress is still in 2014 https://t.co/LefgfTnhHx',Pune,18070615,CalmAadmi,0
2019-04-27 07:31:41,"b""@ShatruganSinha Are you called something wrong about Congress because @TV9Bharatvarsh claiming that you said Jinnah ki party don't know whether it is true""","Maharashtra, India",750886958226898944,23ShubhamR,0
2019-04-27 07:28:18,"b'RT BandeMeinHaiDum: By administering #NYAY in the form of free and compulsory education to children from classes 1 to 12, Congress proposes to launch a much-needed surgical strike on illiteracy!\n\n#HumHainDeshKeWafadaar\n#ChorNoMore\n#JaayegaTohModiHi https://t.co/2QFxAjKiko'","Pune, India",738284328,kimm_jong_un,0
2019-04-27 07:20:17,"b""RT INCDelhi: People have realised the truth of Modi's jumla regime and this election will be the end of this regime. After 5 years of Anyay, people of India want Nyay and the Congress will give them so through it's progressive policies.\n#JaayegaTohModiHi https://t.co/wMi5mqneuk""","Pune, India",738284328,kimm_jong_un,0
2019-04-27 07:20:16,"b""RT digvijaya_28: Shackles of poverty &amp; unemployment will be broken, &amp; a new chapter in prosperity will be written!India has made up its mind to soar higher with Congress Party's vision!Time for you to spread your wings\n#AbHogaNYAY kyunki #CongressHaiNa\n\n\xe2\x80\xa6 https://t.co/l3CfGVZSws""","Pune, India",738284328,kimm_jong_un,0
2019-04-27 07:14:21,b'We are of the firm belief that the insurance-based model cannot be the preferred model to provide universal healthcare in our country. Congress promises to vigorously promote and implement the free public hospitals model to provide universal healthcare.',Maharashtra,1372184863,INCMaharashtra,45
2019-04-27 07:14:21,"b'Congress promises to enact the Right to Healthcare Act that will guarantee to every citizen the right to healthcare services, including free diagnostics, out-patient care, medicines and hospitalization through a network of public hospitals and enlisted private hospitals.'",Maharashtra,1372184863,INCMaharashtra,45
2019-04-27 07:14:20,b'Congress promises that the total government expenditure on healthcare will be doubled to 3 per cent of GDP by the year 2023-24. https://t.co/b1IMQPc8zL',Maharashtra,1372184863,INCMaharashtra,55
2019-04-27 07:07:27,"b'@semubhatt Deep penetration of Congress culture , after all  it ruled India for more than 60 years . I believe slowly and gradually people will understand that the seat is not an ancestoral property they can claim upon in inheritance'",Pune,1172474418,RajivGupta801,0
2019-04-27 07:06:40,"b'Dynestics politics have no concern for the nation.congress is still crying about demonetization which explosed all their blackmoney.congress accomplishments:broken law system,harassment&amp; corruption. #ModiAaneWalaHai #AayegaToModiHi #PhirEkBaarModiSarkar'",Maharashtra india ,1003848807946248192,JayendraSurve,4
2019-04-27 07:02:01,b'@DharRenuka Even PC Chako of Congress also supporting Yasin Malik',,1054607279482437632,pangotra_manish,0
2019-04-27 07:01:07,"b'@tufailelif Were the survey done in Congress offices? BTW, is Congress contesting in 213 seats?'","Pune, Maharashtra, India",2524201729,sriramvangal,0
2019-04-27 07:00:48,"b'Congress playing into Narendra Modi\xe2\x80\x99s hands, says Prakash Ambedkar - Times of India https://t.co/MjxI6NZX65 #Nashik'","Nashik, India",707962521546858497,hashnashik,0
2019-04-27 06:49:45,"b""@DineshRedBull @RahulGandhi Unemployment is the big problem since the ages during the congress ADMIN region. it won't over whence the population control on bahupatniwad, traipal talaq Halala , return wedding and production children like aallo and chips  factory   and one country one rule. JAY HIND""","Pune, India",988370161030782976,chanduin272,0
2019-04-27 06:46:10,b'Congress leaders and their mentality up for show time and again https://t.co/cXR3AmhtOA',"Pune, India",79449626,ujjwalingolikar,0
2019-04-27 06:43:01,b'@ArvindKejriwal Yes atleast he is capable of not begging for \xe0\xa4\x97\xe0\xa4\x9f\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xa8 to congress. For entry inko jail  bhej rahe the. Apne bacho ki kasam bhi khayi.',Chandigarh,293386168,bhati_navdeep,0
2019-04-27 06:40:37,b'@INCIndia @INCUttarPradesh What you have done for last 70 years in UP and Bihar as a Central Govt. Now you are blaming for all thing to Modi. Congress is most Currupt and Anti National Party in Universe',Pune,828205009808588800,PranayRU,0
2019-04-27 06:39:50,b'@vegavnc @madhukishwar @vinod_sharma It is.. Congress has created fake narrative... fake case... I am confident that 26/11 Mumbai is very well planned attack by Congress alingvwith Pakistan to create fake narrative on #HinduTerror',"Nashik, India",282437815,Amitguj281983,0
2019-04-27 06:32:54,b'@ZeeNews Now the Congress will not win the seats which they were expecting earlier.',"Pune, India",971373658374590464,Himansh22565407,0
2019-04-27 06:31:50,b'@vishalkmumbai @ajitdatta These are paid ads. Not RJ talking about Congress indirectly.',Pune,83182871,c_aashish,0
2019-04-27 06:30:48,b'Completely surprised but not shocked by the number of journalists who are pursuing Congress agenda so openly during election time as if their reputation and job is at stake. Good thing is people know everything now in this age of Social Media.\n#Elections2019 #BJP',"Pune, India",79449626,ujjwalingolikar,1
2019-04-27 06:30:28,b'The Congress Party set for landslide election victory by Gabrielle Pickard Whitehead https://t.co/kjiKUO5hc2',Pune,60835870,CarmoBarretto,0
2019-04-27 06:30:05,"b""What?? So she's not gonna switch to Congress like Udit Raj??? https://t.co/uHQvnf6Tsj""","Maharashtra, India",41345467,DrummerDude2008,0
2019-04-27 06:24:04,"b'Congress Has Never Left A Chance to Degrade Veer Savarkar And Their Pappu President Insulted The Great Freedom Fighter Several Times.\n\nTry As Much to Manipulate The History, Future Wont Forgive You.\n\nAnd Raj Thakray Endroses These People \xf0\x9f\x98\x82\nThis Guy is Enough for Himself \xf0\x9f\xa4\xa3'","Pune, India",2195482903,mayurpatodkar,0
2019-04-27 06:23:56,"b""@ChitnisPurva But what's the point in getting her to eastern UP then? She could have focussed on the rest of the hindi heartland (MP, Raj) where cong was in direct contest with BJP. I guess gains for congress would have been more in that case.""","Pune, Maharashtra",109651353,rmanusmare,0
2019-04-27 06:23:55,"b'@di_an @India_MH12 @paediatric_inc This is sangamner, part of Shirdi LS where congress candidate Bhausaheb Kamble is fighting.'","Pune, India",1354385420,RafaelGhotala,0
2019-04-27 06:22:58,b'BJP knows divide and rule. And the Congress is falling for it. Unbelievable naiveity. https://t.co/fkS4LNHURl',"Pune, India",160457838,nikaytaa,0
2019-04-27 06:19:17,b'@dhruv_rathee So u agree that congress neither took action nor resigns... Good reason for u to vote to modi...wat u say',"Pune, India",891989033492127745,MundraSatish,0
2019-04-27 06:12:52,b'@pbhushan1 Mr chamcha...modi has made all institution free from congress slavery and made them accountable...5cr job/rojgar created...much more than congres govt...dont make people fool.',"Pune, India",847792123730567168,ajay711010,0
2019-04-27 06:12:16,"b'@bansal_gayatri @sonamJain001 @priyankagandhi World class reply!! Salute to you!!! Actually she is shameless, Congress has only looted this country for so many years.'","Pune, Maharashtra,India",895281320,jp_pune,0
2019-04-27 06:07:42,"b""#NarendraModi dear pm, pl stop talking abt Congress in your speeches. It is a miniscule party in front of BJP. Do'nt require much of attn.""","Pune, Maharashtra",2526614622,ColVishnoi,0
2019-04-27 06:03:35,b'@DrAMSinghvi I think you have a very bad memory..! I will help you recollect how Congress murdered the press freedom during Emergency..!',"Pune, India",880444599998795777,SachinTalreja3,0
2019-04-27 05:58:53,b'@KNathan26892585 Possible!!!\nThen Congress in deep trouble!!\n\xe0\xa4\x97\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xa1\xe0\xa5\x8d\xe0\xa4\xa1\xe0\xa5\x80 \xe0\xa4\xa8 \xe0\xa4\x89\xe0\xa4\x97\xe0\xa4\xb2\xe0\xa4\xa4\xe0\xa5\x87\n\xe0\xa4\xac\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xa8 \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\x97\xe0\xa4\xb2\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa5\xa4\nCant admit openly that he was there \nnor \nCan declare that he is...........\n\nCATCH 22!!!!',"Pune, India",2265526550,Drsunandambal,0
2019-04-27 05:51:35,b'@ajitdatta Radio has good Congress presence at least in Maharashtra. Only exception.',Pune,83182871,c_aashish,1
2019-04-27 05:43:32,b'Most sad people right now are journalist from delhi to whom should they support\n\nAap or congress delhi\nTmc or congress or cpi bengal\nAap or congress punjab\nAap or congress haryana\nNc or pdp kashmir\nCongress or cpi bihar\nSp or bsp or congress UP\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nHumara ghatbandhan \xf0\x9f\x98\xa5\xf0\x9f\x98\xa3',"Pune, India",1107617102888722432,LovAmit,1
